Plot	Plot_bexis	Function	Value	Year	Dataset_ID	Dataset_Version
SEW10	SEW10	nitrite_oxidizing_nitrospira	116000	2016	21546	2
AEW13	AEW13	nitrite_oxidizing_nitrospira	51700000	2016	21546	2
SEW40	SEW40	nitrite_oxidizing_nitrospira	3070000	2016	21546	2
SEW14	SEW14	nitrite_oxidizing_nitrospira	289000	2016	21546	2
AEW22	AEW22	nitrite_oxidizing_nitrospira	1.55e+08	2016	21546	2
SEW44	SEW44	nitrite_oxidizing_nitrospira	1210000	2016	21546	2
SEW41	SEW41	nitrite_oxidizing_nitrospira	2250000	2016	21546	2
SEW32	SEW32	nitrite_oxidizing_nitrospira	0	2016	21546	2
HEW40	HEW40	nitrite_oxidizing_nitrospira	1.08e+08	2016	21546	2
HEW31	HEW31	nitrite_oxidizing_nitrospira	17100000	2016	21546	2
HEW47	HEW47	nitrite_oxidizing_nitrospira	44800000	2016	21546	2
AEW05	AEW5	nitrite_oxidizing_nitrospira	1.05e+08	2016	21546	2
SEW09	SEW9	nitrite_oxidizing_nitrospira	NA	2016	21546	2
SEW01	SEW1	nitrite_oxidizing_nitrospira	NA	2016	21546	2
HEW48	HEW48	nitrite_oxidizing_nitrospira	10400000	2016	21546	2
AEW14	AEW14	nitrite_oxidizing_nitrospira	1.71e+08	2016	21546	2
HEW37	HEW37	nitrite_oxidizing_nitrospira	1.08e+08	2016	21546	2
HEW42	HEW42	nitrite_oxidizing_nitrospira	22100000	2016	21546	2
AEW15	AEW15	nitrite_oxidizing_nitrospira	2.52e+08	2016	21546	2
SEW02	SEW2	nitrite_oxidizing_nitrospira	381000	2016	21546	2
AEW04	AEW4	nitrite_oxidizing_nitrospira	3.74e+08	2016	21546	2
HEW50	HEW50	nitrite_oxidizing_nitrospira	8e+07	2016	21546	2
SEW08	SEW8	nitrite_oxidizing_nitrospira	NA	2016	21546	2
SEW15	SEW15	nitrite_oxidizing_nitrospira	158000	2016	21546	2
SEW46	SEW46	nitrite_oxidizing_nitrospira	2060000	2016	21546	2
AEW01	AEW1	nitrite_oxidizing_nitrospira	11900000	2016	21546	2
HEW30	HEW30	nitrite_oxidizing_nitrospira	1.3e+07	2016	21546	2
SEW16	SEW16	nitrite_oxidizing_nitrospira	121000	2016	21546	2
HEW24	HEW24	nitrite_oxidizing_nitrospira	7550000	2016	21546	2
AEW33	AEW33	nitrite_oxidizing_nitrospira	68300000	2016	21546	2
HEW45	HEW45	nitrite_oxidizing_nitrospira	87800000	2016	21546	2
AEW18	AEW18	nitrite_oxidizing_nitrospira	2.23e+08	2016	21546	2
SEW25	SEW25	nitrite_oxidizing_nitrospira	1160000	2016	21546	2
HEW03	HEW3	nitrite_oxidizing_nitrospira	11300000	2016	21546	2
SEW33	SEW33	nitrite_oxidizing_nitrospira	0	2016	21546	2
HEW32	HEW32	nitrite_oxidizing_nitrospira	8870000	2016	21546	2
SEW42	SEW42	nitrite_oxidizing_nitrospira	1160000	2016	21546	2
HEW23	HEW23	nitrite_oxidizing_nitrospira	3.8e+07	2016	21546	2
AEW32	AEW32	nitrite_oxidizing_nitrospira	98200000	2016	21546	2
HEW41	HEW41	nitrite_oxidizing_nitrospira	27900000	2016	21546	2
HEW33	HEW33	nitrite_oxidizing_nitrospira	36800000	2016	21546	2
SEW20	SEW20	nitrite_oxidizing_nitrospira	157000	2016	21546	2
HEW02	HEW2	nitrite_oxidizing_nitrospira	31100000	2016	21546	2
SEW28	SEW28	nitrite_oxidizing_nitrospira	850000	2016	21546	2
HEW18	HEW18	nitrite_oxidizing_nitrospira	7370000	2016	21546	2
HEW34	HEW34	nitrite_oxidizing_nitrospira	70700000	2016	21546	2
SEW48	SEW48	nitrite_oxidizing_nitrospira	495000	2016	21546	2
AEW07	AEW7	nitrite_oxidizing_nitrospira	38700000	2016	21546	2
AEW27	AEW27	nitrite_oxidizing_nitrospira	1.36e+08	2016	21546	2
AEW23	AEW23	nitrite_oxidizing_nitrospira	1.36e+08	2016	21546	2
SEW11	SEW11	nitrite_oxidizing_nitrospira	NA	2016	21546	2
SEW39	SEW39	nitrite_oxidizing_nitrospira	823000	2016	21546	2
HEW51	HEW51	nitrite_oxidizing_nitrospira	NA	2016	21546	2
AEW44	AEW44	nitrite_oxidizing_nitrospira	1.56e+08	2016	21546	2
SEW43	SEW43	nitrite_oxidizing_nitrospira	1840000	2016	21546	2
SEW47	SEW47	nitrite_oxidizing_nitrospira	162000	2016	21546	2
AEW02	AEW2	nitrite_oxidizing_nitrospira	7.2e+07	2016	21546	2
AEW10	AEW10	nitrite_oxidizing_nitrospira	43700000	2016	21546	2
AEW49	AEW49	nitrite_oxidizing_nitrospira	8.94e+08	2016	21546	2
SEW17	SEW17	nitrite_oxidizing_nitrospira	NA	2016	21546	2
AEW38	AEW38	nitrite_oxidizing_nitrospira	1.12e+08	2016	21546	2
HEW46	HEW46	nitrite_oxidizing_nitrospira	1.1e+07	2016	21546	2
HEW28	HEW28	nitrite_oxidizing_nitrospira	73900000	2016	21546	2
SEW30	SEW30	nitrite_oxidizing_nitrospira	238000	2016	21546	2
HEW04	HEW4	nitrite_oxidizing_nitrospira	6810000	2016	21546	2
SEW34	SEW34	nitrite_oxidizing_nitrospira	121000	2016	21546	2
HEW44	HEW44	nitrite_oxidizing_nitrospira	46100000	2016	21546	2
AEW17	AEW17	nitrite_oxidizing_nitrospira	3.26e+08	2016	21546	2
SEW50	SEW50	nitrite_oxidizing_nitrospira	1390000	2016	21546	2
AEW25	AEW25	nitrite_oxidizing_nitrospira	1.3e+08	2016	21546	2
HEW12	HEW12	nitrite_oxidizing_nitrospira	4930000	2016	21546	2
HEW06	HEW6	nitrite_oxidizing_nitrospira	3870000	2016	21546	2
HEW14	HEW14	nitrite_oxidizing_nitrospira	14600000	2016	21546	2
AEW41	AEW41	nitrite_oxidizing_nitrospira	3.65e+08	2016	21546	2
SEW29	SEW29	nitrite_oxidizing_nitrospira	260000	2016	21546	2
HEW43	HEW43	nitrite_oxidizing_nitrospira	10800000	2016	21546	2
AEW16	AEW16	nitrite_oxidizing_nitrospira	1.73e+08	2016	21546	2
SEW49	SEW49	nitrite_oxidizing_nitrospira	743000	2016	21546	2
AEW20	AEW20	nitrite_oxidizing_nitrospira	2.7e+08	2016	21546	2
AEW12	AEW12	nitrite_oxidizing_nitrospira	40600000	2016	21546	2
AEW28	AEW28	nitrite_oxidizing_nitrospira	55600000	2016	21546	2
SEW12	SEW12	nitrite_oxidizing_nitrospira	NA	2016	21546	2
AEW40	AEW40	nitrite_oxidizing_nitrospira	6.1e+08	2016	21546	2
AEW48	AEW48	nitrite_oxidizing_nitrospira	2.05e+08	2016	21546	2
HEW21	HEW21	nitrite_oxidizing_nitrospira	78600000	2016	21546	2
AEW45	AEW45	nitrite_oxidizing_nitrospira	2.36e+08	2016	21546	2
HEW26	HEW26	nitrite_oxidizing_nitrospira	38700000	2016	21546	2
HEW38	HEW38	nitrite_oxidizing_nitrospira	99900000	2016	21546	2
AEW11	AEW11	nitrite_oxidizing_nitrospira	3170000	2016	21546	2
AEW19	AEW19	nitrite_oxidizing_nitrospira	2.12e+08	2016	21546	2
SEW03	SEW3	nitrite_oxidizing_nitrospira	NA	2016	21546	2
HEW01	HEW1	nitrite_oxidizing_nitrospira	53200000	2016	21546	2
SEW27	SEW27	nitrite_oxidizing_nitrospira	669000	2016	21546	2
HEW29	HEW29	nitrite_oxidizing_nitrospira	8730000	2016	21546	2
HEW13	HEW13	nitrite_oxidizing_nitrospira	33300000	2016	21546	2
HEW25	HEW25	nitrite_oxidizing_nitrospira	49400000	2016	21546	2
SEW35	SEW35	nitrite_oxidizing_nitrospira	292000	2016	21546	2
SEW38	SEW38	nitrite_oxidizing_nitrospira	1920000	2016	21546	2
SEW24	SEW24	nitrite_oxidizing_nitrospira	578000	2016	21546	2
SEW21	SEW21	nitrite_oxidizing_nitrospira	NA	2016	21546	2
AEW34	AEW34	nitrite_oxidizing_nitrospira	9.2e+07	2016	21546	2
AEW46	AEW46	nitrite_oxidizing_nitrospira	1.16e+08	2016	21546	2
SEW22	SEW22	nitrite_oxidizing_nitrospira	212000	2016	21546	2
SEW26	SEW26	nitrite_oxidizing_nitrospira	4780000	2016	21546	2
AEW42	AEW42	nitrite_oxidizing_nitrospira	1.97e+08	2016	21546	2
HEW39	HEW39	nitrite_oxidizing_nitrospira	35100000	2016	21546	2
HEW20	HEW20	nitrite_oxidizing_nitrospira	18600000	2016	21546	2
AEW09	AEW9	nitrite_oxidizing_nitrospira	41800000	2016	21546	2
HEW36	HEW36	nitrite_oxidizing_nitrospira	16300000	2016	21546	2
AEW21	AEW21	nitrite_oxidizing_nitrospira	67400000	2016	21546	2
AEW43	AEW43	nitrite_oxidizing_nitrospira	1.57e+08	2016	21546	2
HEW17	HEW17	nitrite_oxidizing_nitrospira	4930000	2016	21546	2
AEW29	AEW29	nitrite_oxidizing_nitrospira	1.44e+08	2016	21546	2
SEW05	SEW5	nitrite_oxidizing_nitrospira	NA	2016	21546	2
SEW36	SEW36	nitrite_oxidizing_nitrospira	167000	2016	21546	2
HEW19	HEW19	nitrite_oxidizing_nitrospira	56800000	2016	21546	2
AEW08	AEW8	nitrite_oxidizing_nitrospira	5230000	2016	21546	2
HEW27	HEW27	nitrite_oxidizing_nitrospira	1.18e+08	2016	21546	2
AEW39	AEW39	nitrite_oxidizing_nitrospira	76800000	2016	21546	2
HEW11	HEW11	nitrite_oxidizing_nitrospira	16900000	2016	21546	2
AEW24	AEW24	nitrite_oxidizing_nitrospira	17200000	2016	21546	2
SEW04	SEW4	nitrite_oxidizing_nitrospira	287000	2016	21546	2
AEW36	AEW36	nitrite_oxidizing_nitrospira	4.8e+07	2016	21546	2
SEW07	SEW7	nitrite_oxidizing_nitrospira	731000	2016	21546	2
HEW22	HEW22	nitrite_oxidizing_nitrospira	21100000	2016	21546	2
HEW09	HEW9	nitrite_oxidizing_nitrospira	8020000	2016	21546	2
SEW18	SEW18	nitrite_oxidizing_nitrospira	NA	2016	21546	2
AEW26	AEW26	nitrite_oxidizing_nitrospira	1.91e+08	2016	21546	2
AEW47	AEW47	nitrite_oxidizing_nitrospira	1.06e+08	2016	21546	2
AEW50	AEW50	nitrite_oxidizing_nitrospira	6.75e+08	2016	21546	2
SEW31	SEW31	nitrite_oxidizing_nitrospira	0	2016	21546	2
HEW35	HEW35	nitrite_oxidizing_nitrospira	3.7e+07	2016	21546	2
SEW06	SEW6	nitrite_oxidizing_nitrospira	105000	2016	21546	2
SEW23	SEW23	nitrite_oxidizing_nitrospira	163000	2016	21546	2
HEW07	HEW7	nitrite_oxidizing_nitrospira	11600000	2016	21546	2
HEW05	HEW5	nitrite_oxidizing_nitrospira	12800000	2016	21546	2
SEW19	SEW19	nitrite_oxidizing_nitrospira	NA	2016	21546	2
SEW37	SEW37	nitrite_oxidizing_nitrospira	772000	2016	21546	2
HEW16	HEW16	nitrite_oxidizing_nitrospira	29700000	2016	21546	2
HEW15	HEW15	nitrite_oxidizing_nitrospira	7800000	2016	21546	2
AEW30	AEW30	nitrite_oxidizing_nitrospira	2.86e+08	2016	21546	2
AEW35	AEW35	nitrite_oxidizing_nitrospira	10200000	2016	21546	2
AEW31	AEW31	nitrite_oxidizing_nitrospira	44200000	2016	21546	2
HEW08	HEW8	nitrite_oxidizing_nitrospira	22800000	2016	21546	2
HEW10	HEW10	nitrite_oxidizing_nitrospira	21700000	2016	21546	2
SEW37	SEW37	root_biomass	6.752	2011	14448	3
AEW41	AEW41	root_biomass	2.686	2011	14448	3
HEW11	HEW11	root_biomass	9.343	2011	14448	3
AEW49	AEW49	root_biomass	1.33	2011	14448	3
HEW43	HEW43	root_biomass	21.982	2011	14448	3
AEW16	AEW16	root_biomass	4.842	2011	14448	3
AEW03	AEW3	root_biomass	3.112	2011	14448	3
SEW05	SEW5	root_biomass	5.442	2011	14448	3
AEW14	AEW14	root_biomass	1.866	2011	14448	3
AEW44	AEW44	root_biomass	1.776	2011	14448	3
SEW25	SEW25	root_biomass	1.902	2011	14448	3
AEW30	AEW30	root_biomass	2.16	2011	14448	3
HEW42	HEW42	root_biomass	4.59	2011	14448	3
HEW45	HEW45	root_biomass	10.839	2011	14448	3
AEW18	AEW18	root_biomass	1.38	2011	14448	3
SEW04	SEW4	root_biomass	0.356	2011	14448	3
AEW39	AEW39	root_biomass	1.646	2011	14448	3
HEW12	HEW12	root_biomass	11.872	2011	14448	3
AEW13	AEW13	root_biomass	1.122	2011	14448	3
AEW40	AEW40	root_biomass	0.686	2011	14448	3
SEW16	SEW16	root_biomass	3.222	2011	14448	3
SEW01	SEW1	root_biomass	0.922	2011	14448	3
AEW17	AEW17	root_biomass	0.346	2011	14448	3
AEW45	AEW45	root_biomass	4.516	2011	14448	3
SEW21	SEW21	root_biomass	3.982	2011	14448	3
SEW06	SEW6	root_biomass	2.242	2011	14448	3
SEW41	SEW41	root_biomass	7.202	2011	14448	3
AEW50	AEW50	root_biomass	5.66	2011	14448	3
AEW31	AEW31	root_biomass	0.416	2011	14448	3
SEW38	SEW38	root_biomass	3.272	2011	14448	3
HEW35	HEW35	root_biomass	3.737	2011	14448	3
HEW47	HEW47	root_biomass	6.964	2011	14448	3
HEW01	HEW1	root_biomass	6.541	2011	14448	3
SEW20	SEW20	root_biomass	4.572	2011	14448	3
HEW44	HEW44	root_biomass	26.388	2011	14448	3
SEW40	SEW40	root_biomass	1.122	2011	14448	3
HEW14	HEW14	root_biomass	12.128	2011	14448	3
SEW28	SEW28	root_biomass	2.872	2011	14448	3
SEW17	SEW17	root_biomass	5.452	2011	14448	3
HEW26	HEW26	root_biomass	3.586	2011	14448	3
AEW15	AEW15	root_biomass	1.762	2011	14448	3
AEW42	AEW42	root_biomass	0.956	2011	14448	3
HEW50	HEW50	root_biomass	9.638	2011	14448	3
SEW07	SEW7	root_biomass	4.592	2011	14448	3
SEW35	SEW35	root_biomass	3.282	2011	14448	3
AEW20	AEW20	root_biomass	1.81	2011	14448	3
AEW43	AEW43	root_biomass	0.126	2011	14448	3
SEW08	SEW8	root_biomass	7.292	2011	14448	3
HEW13	HEW13	root_biomass	5.09	2011	14448	3
HEW41	HEW41	root_biomass	8.748	2011	14448	3
AEW06	AEW6	root_biomass	3.7	2011	14448	3
HEW33	HEW33	root_biomass	5.473	2011	14448	3
HEW37	HEW37	root_biomass	3.679	2011	14448	3
SEW02	SEW2	root_biomass	6.402	2011	14448	3
AEW19	AEW19	root_biomass	3.512	2011	14448	3
SEW22	SEW22	root_biomass	2.542	2011	14448	3
SEW26	SEW26	root_biomass	3.602	2011	14448	3
SEW42	SEW42	root_biomass	7.182	2011	14448	3
HEW40	HEW40	root_biomass	5.504	2011	14448	3
AEW05	AEW5	root_biomass	2.182	2011	14448	3
AEW29	AEW29	root_biomass	0.086	2011	14448	3
HEW36	HEW36	root_biomass	12.3	2011	14448	3
HEW48	HEW48	root_biomass	4.536	2011	14448	3
AEW21	AEW21	root_biomass	3.022	2011	14448	3
AEW37	AEW37	root_biomass	2.416	2011	14448	3
SEW13	SEW13	root_biomass	2.702	2011	14448	3
HEW18	HEW18	root_biomass	25.379	2011	14448	3
HEW15	HEW15	root_biomass	7.746	2011	14448	3
AEW04	AEW4	root_biomass	0.836	2011	14448	3
AEW28	AEW28	root_biomass	1.23	2011	14448	3
HEW27	HEW27	root_biomass	4.314	2011	14448	3
HEW23	HEW23	root_biomass	11.131	2011	14448	3
AEW08	AEW8	root_biomass	5.342	2011	14448	3
AEW32	AEW32	root_biomass	6.416	2011	14448	3
AEW24	AEW24	root_biomass	4.22	2011	14448	3
SEW36	SEW36	root_biomass	4.702	2011	14448	3
HEW10	HEW10	root_biomass	6.757	2011	14448	3
SEW24	SEW24	root_biomass	1.852	2011	14448	3
HEW30	HEW30	root_biomass	7.044	2011	14448	3
HEW21	HEW21	root_biomass	5.637	2011	14448	3
HEW46	HEW46	root_biomass	5.86	2011	14448	3
AEW07	AEW7	root_biomass	0.436	2011	14448	3
HEW34	HEW34	root_biomass	8.534	2011	14448	3
AEW23	AEW23	root_biomass	4.092	2011	14448	3
SEW15	SEW15	root_biomass	2.432	2011	14448	3
HEW09	HEW9	root_biomass	4.974	2011	14448	3
SEW23	SEW23	root_biomass	2.972	2011	14448	3
SEW39	SEW39	root_biomass	0.902	2011	14448	3
SEW43	SEW43	root_biomass	5.152	2011	14448	3
HEW25	HEW25	root_biomass	8.824	2011	14448	3
AEW02	AEW2	root_biomass	6.122	2011	14448	3
HEW29	HEW29	root_biomass	4.127	2011	14448	3
SEW09	SEW9	root_biomass	5.182	2011	14448	3
HEW49	HEW49	root_biomass	6.22	2011	14448	3
AEW46	AEW46	root_biomass	0.886	2011	14448	3
AEW38	AEW38	root_biomass	2.716	2011	14448	3
SEW18	SEW18	root_biomass	9.762	2011	14448	3
SEW30	SEW30	root_biomass	1.562	2011	14448	3
HEW16	HEW16	root_biomass	16.35	2011	14448	3
AEW01	AEW1	root_biomass	0.362	2011	14448	3
HEW32	HEW32	root_biomass	7.756	2011	14448	3
HEW20	HEW20	root_biomass	6.207	2011	14448	3
HEW24	HEW24	root_biomass	6.56	2011	14448	3
AEW09	AEW9	root_biomass	5.432	2011	14448	3
AEW33	AEW33	root_biomass	3.28	2011	14448	3
SEW32	SEW32	root_biomass	1.326	2011	14448	3
SEW44	SEW44	root_biomass	0.236	2011	14448	3
HEW03	HEW3	root_biomass	5.589	2011	14448	3
SEW29	SEW29	root_biomass	2.982	2011	14448	3
HEW31	HEW31	root_biomass	5.535	2011	14448	3
HEW19	HEW19	root_biomass	7.998	2011	14448	3
HEW07	HEW7	root_biomass	9.483	2011	14448	3
AEW47	AEW47	root_biomass	0.626	2011	14448	3
HEW51	HEW51	root_biomass	NA	2011	14448	3
HEW39	HEW39	root_biomass	11.22	2011	14448	3
AEW12	AEW12	root_biomass	0.886	2011	14448	3
HEW02	HEW2	root_biomass	18.957	2011	14448	3
AEW36	AEW36	root_biomass	12.382	2011	14448	3
SEW47	SEW47	root_biomass	6.772	2011	14448	3
SEW12	SEW12	root_biomass	3.702	2011	14448	3
HEW06	HEW6	root_biomass	5.775	2011	14448	3
AEW22	AEW22	root_biomass	1.43	2011	14448	3
SEW48	SEW48	root_biomass	3.372	2011	14448	3
HEW38	HEW38	root_biomass	8.45	2011	14448	3
SEW03	SEW3	root_biomass	2.312	2011	14448	3
HEW04	HEW4	root_biomass	26.789	2011	14448	3
AEW35	AEW35	root_biomass	2.23	2011	14448	3
SEW27	SEW27	root_biomass	1.952	2011	14448	3
SEW31	SEW31	root_biomass	4.452	2011	14448	3
HEW17	HEW17	root_biomass	8.678	2011	14448	3
AEW48	AEW48	root_biomass	0.942	2011	14448	3
AEW25	AEW25	root_biomass	6.872	2011	14448	3
SEW14	SEW14	root_biomass	0.982	2011	14448	3
SEW49	SEW49	root_biomass	1.802	2011	14448	3
AEW11	AEW11	root_biomass	1.972	2011	14448	3
AEW34	AEW34	root_biomass	0.036	2011	14448	3
HEW28	HEW28	root_biomass	2.845	2011	14448	3
SEW50	SEW50	root_biomass	3.905	2011	14448	3
HEW08	HEW8	root_biomass	3.804	2011	14448	3
AEW27	AEW27	root_biomass	4.952	2011	14448	3
AEW10	AEW10	root_biomass	1.302	2011	14448	3
SEW33	SEW33	root_biomass	4.512	2011	14448	3
HEW22	HEW22	root_biomass	8.161	2011	14448	3
HEW05	HEW5	root_biomass	10.94	2011	14448	3
SEW11	SEW11	root_biomass	4.492	2011	14448	3
SEW19	SEW19	root_biomass	9.592	2011	14448	3
SEW45	SEW45	root_biomass	5.012	2011	14448	3
AEW26	AEW26	root_biomass	6.42	2011	14448	3
SEW46	SEW46	root_biomass	2.302	2011	14448	3
SEW10	SEW10	root_biomass	4.952	2011	14448	3
SEW34	SEW34	root_biomass	1.662	2011	14448	3
SEW06	SEW6	root_biomass	115.2	2014	19326	5
SEW21	SEW21	root_biomass	6.8	2014	19326	5
AEW30	AEW30	root_biomass	136.9	2014	19326	5
AEW49	AEW49	root_biomass	85.9	2014	19326	5
AEW16	AEW16	root_biomass	98	2014	19326	5
HEW42	HEW42	root_biomass	22	2014	19326	5
HEW40	HEW40	root_biomass	35.4	2014	19326	5
SEW40	SEW40	root_biomass	21.6	2014	19326	5
AEW37	AEW37	root_biomass	125	2014	19326	5
HEW41	HEW41	root_biomass	40.3	2014	19326	5
SEW41	SEW41	root_biomass	40	2014	19326	5
AEW45	AEW45	root_biomass	164.1	2014	19326	5
SEW37	SEW37	root_biomass	21.8	2014	19326	5
AEW03	AEW3	root_biomass	58.2	2014	19326	5
HEW43	HEW43	root_biomass	138	2014	19326	5
SEW35	SEW35	root_biomass	16	2014	19326	5
HEW14	HEW14	root_biomass	117.7	2014	19326	5
SEW04	SEW4	root_biomass	29	2014	19326	5
SEW05	SEW5	root_biomass	15	2014	19326	5
HEW13	HEW13	root_biomass	39.8	2014	19326	5
HEW45	HEW45	root_biomass	53.5	2014	19326	5
AEW14	AEW14	root_biomass	79.8	2014	19326	5
AEW18	AEW18	root_biomass	60	2014	19326	5
HEW26	HEW26	root_biomass	38.6	2014	19326	5
AEW15	AEW15	root_biomass	43.2	2014	19326	5
AEW50	AEW50	root_biomass	41.5	2014	19326	5
AEW28	AEW28	root_biomass	118	2014	19326	5
SEW38	SEW38	root_biomass	12.2	2014	19326	5
SEW42	SEW42	root_biomass	51.8	2014	19326	5
AEW44	AEW44	root_biomass	110.7	2014	19326	5
SEW20	SEW20	root_biomass	16.7	2014	19326	5
AEW29	AEW29	root_biomass	40	2014	19326	5
HEW44	HEW44	root_biomass	117.2	2014	19326	5
AEW17	AEW17	root_biomass	80.4	2014	19326	5
AEW33	AEW33	root_biomass	75.7	2014	19326	5
SEW09	SEW9	root_biomass	60.8	2014	19326	5
SEW25	SEW25	root_biomass	22.1	2014	19326	5
SEW17	SEW17	root_biomass	10	2014	19326	5
HEW11	HEW11	root_biomass	25.7	2014	19326	5
SEW22	SEW22	root_biomass	10.5	2014	19326	5
AEW04	AEW4	root_biomass	101.2	2014	19326	5
HEW27	HEW27	root_biomass	44	2014	19326	5
HEW47	HEW47	root_biomass	44.9	2014	19326	5
HEW09	HEW9	root_biomass	40	2014	19326	5
SEW08	SEW8	root_biomass	24.1	2014	19326	5
HEW51	HEW51	root_biomass	NA	2014	19326	5
SEW36	SEW36	root_biomass	18.6	2014	19326	5
HEW02	HEW2	root_biomass	48.9	2014	19326	5
HEW10	HEW10	root_biomass	37.3	2014	19326	5
SEW44	SEW44	root_biomass	54.3	2014	19326	5
HEW30	HEW30	root_biomass	50.9	2014	19326	5
HEW46	HEW46	root_biomass	55.7	2014	19326	5
AEW31	AEW31	root_biomass	24.2	2014	19326	5
SEW07	SEW7	root_biomass	24	2014	19326	5
HEW50	HEW50	root_biomass	39.9	2014	19326	5
SEW15	SEW15	root_biomass	1.9	2014	19326	5
AEW32	AEW32	root_biomass	72.3	2014	19326	5
HEW01	HEW1	root_biomass	55.5	2014	19326	5
SEW39	SEW39	root_biomass	15	2014	19326	5
SEW43	SEW43	root_biomass	38	2014	19326	5
AEW02	AEW2	root_biomass	55.3	2014	19326	5
AEW06	AEW6	root_biomass	88	2014	19326	5
HEW33	HEW33	root_biomass	51.9	2014	19326	5
HEW21	HEW21	root_biomass	42.1	2014	19326	5
HEW49	HEW49	root_biomass	26.4	2014	19326	5
AEW46	AEW46	root_biomass	65.5	2014	19326	5
AEW38	AEW38	root_biomass	124.4	2014	19326	5
SEW26	SEW26	root_biomass	20	2014	19326	5
AEW42	AEW42	root_biomass	105	2014	19326	5
AEW01	AEW1	root_biomass	29.1	2014	19326	5
AEW13	AEW13	root_biomass	57.6	2014	19326	5
AEW05	AEW5	root_biomass	92.1	2014	19326	5
HEW32	HEW32	root_biomass	50.5	2014	19326	5
HEW48	HEW48	root_biomass	36.5	2014	19326	5
AEW09	AEW9	root_biomass	173	2014	19326	5
SEW01	SEW1	root_biomass	12	2014	19326	5
SEW13	SEW13	root_biomass	8	2014	19326	5
AEW25	AEW25	root_biomass	118	2014	19326	5
HEW03	HEW3	root_biomass	53.5	2014	19326	5
HEW15	HEW15	root_biomass	54.4	2014	19326	5
SEW45	SEW45	root_biomass	21.5	2014	19326	5
HEW31	HEW31	root_biomass	28.9	2014	19326	5
SEW49	SEW49	root_biomass	12	2014	19326	5
AEW08	AEW8	root_biomass	110.7	2014	19326	5
AEW20	AEW20	root_biomass	69	2014	19326	5
HEW23	HEW23	root_biomass	65.7	2014	19326	5
SEW16	SEW16	root_biomass	24	2014	19326	5
AEW48	AEW48	root_biomass	115	2014	19326	5
SEW28	SEW28	root_biomass	27	2014	19326	5
SEW47	SEW47	root_biomass	18	2014	19326	5
HEW06	HEW6	root_biomass	42.9	2014	19326	5
HEW18	HEW18	root_biomass	125.4	2014	19326	5
AEW07	AEW7	root_biomass	72.2	2014	19326	5
AEW19	AEW19	root_biomass	95	2014	19326	5
HEW22	HEW22	root_biomass	69.5	2014	19326	5
AEW11	AEW11	root_biomass	64.5	2014	19326	5
AEW47	AEW47	root_biomass	88.5	2014	19326	5
SEW23	SEW23	root_biomass	18.5	2014	19326	5
SEW27	SEW27	root_biomass	9	2014	19326	5
AEW43	AEW43	root_biomass	84.4	2014	19326	5
HEW25	HEW25	root_biomass	84.4	2014	19326	5
HEW29	HEW29	root_biomass	30.7	2014	19326	5
AEW21	AEW21	root_biomass	157	2014	19326	5
HEW24	HEW24	root_biomass	49.9	2014	19326	5
AEW24	AEW24	root_biomass	151	2014	19326	5
AEW34	AEW34	root_biomass	56.7	2014	19326	5
SEW10	SEW10	root_biomass	8	2014	19326	5
SEW18	SEW18	root_biomass	8.4	2014	19326	5
AEW26	AEW26	root_biomass	118.1	2014	19326	5
HEW12	HEW12	root_biomass	31.3	2014	19326	5
HEW28	HEW28	root_biomass	24.7	2014	19326	5
SEW46	SEW46	root_biomass	16	2014	19326	5
HEW08	HEW8	root_biomass	30.1	2014	19326	5
SEW50	SEW50	root_biomass	29.8	2014	19326	5
AEW40	AEW40	root_biomass	118	2014	19326	5
SEW24	SEW24	root_biomass	15.5	2014	19326	5
HEW36	HEW36	root_biomass	56.3	2014	19326	5
HEW07	HEW7	root_biomass	41.6	2014	19326	5
AEW41	AEW41	root_biomass	95.7	2014	19326	5
SEW29	SEW29	root_biomass	8.8	2014	19326	5
HEW34	HEW34	root_biomass	36.9	2014	19326	5
SEW19	SEW19	root_biomass	28.4	2014	19326	5
HEW19	HEW19	root_biomass	77.3	2014	19326	5
AEW35	AEW35	root_biomass	80	2014	19326	5
HEW35	HEW35	root_biomass	17.5	2014	19326	5
SEW12	SEW12	root_biomass	5	2014	19326	5
AEW12	AEW12	root_biomass	55.4	2014	19326	5
HEW05	HEW5	root_biomass	50.7	2014	19326	5
HEW17	HEW17	root_biomass	53.3	2014	19326	5
SEW02	SEW2	root_biomass	4.9	2014	19326	5
SEW14	SEW14	root_biomass	7.2	2014	19326	5
SEW32	SEW32	root_biomass	5.1	2014	19326	5
AEW10	AEW10	root_biomass	109.6	2014	19326	5
AEW39	AEW39	root_biomass	99.4	2014	19326	5
SEW11	SEW11	root_biomass	2	2014	19326	5
HEW37	HEW37	root_biomass	48.6	2014	19326	5
HEW04	HEW4	root_biomass	125.8	2014	19326	5
AEW36	AEW36	root_biomass	215.2	2014	19326	5
SEW31	SEW31	root_biomass	7.8	2014	19326	5
AEW27	AEW27	root_biomass	71.5	2014	19326	5
HEW20	HEW20	root_biomass	66.6	2014	19326	5
SEW33	SEW33	root_biomass	39	2014	19326	5
HEW16	HEW16	root_biomass	77.9	2014	19326	5
SEW48	SEW48	root_biomass	17	2014	19326	5
AEW23	AEW23	root_biomass	117.7	2014	19326	5
SEW34	SEW34	root_biomass	19.6	2014	19326	5
