Plot	Plot_bexis	Function	Value	Year	Dataset_ID	Dataset_Version
SEW37	SEW37	mining_damage	0.0666187745622826	2017	24806	2
HEW30	HEW30	mining_damage	0.183110335597499	2017	24806	2
SEW28	SEW28	mining_damage	0.192541418312407	2017	24806	2
SEW29	SEW29	mining_damage	0.0831044576052886	2017	24806	2
HEW17	HEW17	mining_damage	0.241218203815249	2017	24806	2
HEW03	HEW3	mining_damage	0.0449735332841725	2017	24806	2
SEW30	SEW30	mining_damage	0.0897903801652672	2017	24806	2
HEW39	HEW39	mining_damage	0.0561489809631224	2017	24806	2
HEW16	HEW16	mining_damage	0.0894298762257303	2017	24806	2
SEW27	SEW27	mining_damage	0.157875253274352	2017	24806	2
AEW39	AEW39	mining_damage	0.0833121597934299	2017	24806	2
SEW36	SEW36	mining_damage	0.091410473790761	2017	24806	2
HEW41	HEW41	mining_damage	0.15961541846235	2017	24806	2
SEW10	SEW10	mining_damage	0.112432114653337	2017	24806	2
HEW11	HEW11	mining_damage	0.0557991426261706	2017	24806	2
SEW39	SEW39	mining_damage	0.269683860963304	2017	24806	2
SEW07	SEW7	mining_damage	0.0911340581291144	2017	24806	2
AEW31	AEW31	mining_damage	0.014145738048825	2017	24806	2
AEW21	AEW21	mining_damage	0.0926237694234453	2017	24806	2
HEW01	HEW1	mining_damage	0.0275869975818935	2017	24806	2
HEW02	HEW2	mining_damage	NA	2017	24806	2
SEW20	SEW20	mining_damage	0.0604195863573597	2017	24806	2
HEW27	HEW27	mining_damage	0.0352667680758611	2017	24806	2
HEW50	HEW50	mining_damage	0.0829252396149208	2017	24806	2
SEW35	SEW35	mining_damage	0.163501114767834	2017	24806	2
AEW41	AEW41	mining_damage	0.266633623153149	2017	24806	2
HEW04	HEW4	mining_damage	0.100221197149195	2017	24806	2
AEW02	AEW2	mining_damage	0.0588402316643356	2017	24806	2
HEW07	HEW7	mining_damage	0.214169706405056	2017	24806	2
AEW32	AEW32	mining_damage	0.104386012002656	2017	24806	2
SEW17	SEW17	mining_damage	0.236321937263624	2017	24806	2
AEW33	AEW33	mining_damage	0.0378930584239581	2017	24806	2
HEW13	HEW13	mining_damage	0.0468612190608213	2017	24806	2
SEW09	SEW9	mining_damage	0.0138463121161537	2017	24806	2
HEW36	HEW36	mining_damage	0.10545302396412	2017	24806	2
HEW49	HEW49	mining_damage	0.0577328692999294	2017	24806	2
SEW34	SEW34	mining_damage	0.0966054649293307	2017	24806	2
AEW11	AEW11	mining_damage	0.0997593352548572	2017	24806	2
SEW11	SEW11	mining_damage	0.0501627147830333	2017	24806	2
SEW47	SEW47	mining_damage	0.273320102950081	2017	24806	2
HEW06	HEW6	mining_damage	0.126933097061699	2017	24806	2
SEW14	SEW14	mining_damage	0.00721500186250526	2017	24806	2
SEW15	SEW15	mining_damage	0.103490939537455	2017	24806	2
AEW45	AEW45	mining_damage	0.2644582726869	2017	24806	2
SEW08	SEW8	mining_damage	0.040946084329914	2017	24806	2
AEW04	AEW4	mining_damage	0.123575806019912	2017	24806	2
HEW35	HEW35	mining_damage	0.0570590032648479	2017	24806	2
HEW38	HEW38	mining_damage	0.0732271690452808	2017	24806	2
AEW49	AEW49	mining_damage	0.0983192944754383	2017	24806	2
AEW36	AEW36	mining_damage	0.16340299113789	2017	24806	2
AEW23	AEW23	mining_damage	0.107427882637375	2017	24806	2
SEW46	SEW46	mining_damage	0.0962629181400506	2017	24806	2
HEW51	HEW51	mining_damage	0.189633328521986	2017	24806	2
HEW05	HEW5	mining_damage	0.11564174393613	2017	24806	2
HEW31	HEW31	mining_damage	0.105081268441659	2017	24806	2
HEW21	HEW21	mining_damage	0.125792746007058	2017	24806	2
HEW12	HEW12	mining_damage	0.145088764999885	2017	24806	2
HEW45	HEW45	mining_damage	0.190587409069049	2017	24806	2
HEW44	HEW44	mining_damage	0.1445486377052	2017	24806	2
SEW19	SEW19	mining_damage	0.0349509152084532	2017	24806	2
HEW14	HEW14	mining_damage	0.0673533920453563	2017	24806	2
AEW22	AEW22	mining_damage	0.0300144225358425	2017	24806	2
HEW37	HEW37	mining_damage	0.0862139403658612	2017	24806	2
AEW38	AEW38	mining_damage	0.0936949806537672	2017	24806	2
SEW45	SEW45	mining_damage	0.0494066594836643	2017	24806	2
AEW25	AEW25	mining_damage	0.120450319252658	2017	24806	2
AEW12	AEW12	mining_damage	0.186957971310172	2017	24806	2
SEW48	SEW48	mining_damage	0.180489611805003	2017	24806	2
AEW28	AEW28	mining_damage	0.127403705071027	2017	24806	2
SEW16	SEW16	mining_damage	0.0508590536461531	2017	24806	2
AEW29	AEW29	mining_damage	0.231516682292214	2017	24806	2
HEW10	HEW10	mining_damage	0.103412215674623	2017	24806	2
SEW18	SEW18	mining_damage	0.0223219502707805	2017	24806	2
SEW41	SEW41	mining_damage	0.150526399519877	2017	24806	2
AEW34	AEW34	mining_damage	0.013817246411261	2017	24806	2
HEW26	HEW26	mining_damage	0.0258931864389156	2017	24806	2
AEW50	AEW50	mining_damage	0.115620691074364	2017	24806	2
AEW37	AEW37	mining_damage	0.212722441631764	2017	24806	2
AEW10	AEW10	mining_damage	0.117855046521629	2017	24806	2
AEW24	AEW24	mining_damage	0.12848736854861	2017	24806	2
SEW24	SEW24	mining_damage	0.246103714494682	2017	24806	2
HEW42	HEW42	mining_damage	0.173940365813521	2017	24806	2
HEW43	HEW43	mining_damage	0.100892660280918	2017	24806	2
HEW09	HEW9	mining_damage	0.225909198487411	2017	24806	2
HEW22	HEW22	mining_damage	0.111370255101074	2017	24806	2
AEW30	AEW30	mining_damage	0.244562518471669	2017	24806	2
AEW46	AEW46	mining_damage	0.311917772464233	2017	24806	2
HEW48	HEW48	mining_damage	0.0943768536392158	2017	24806	2
HEW15	HEW15	mining_damage	0.127902974543834	2017	24806	2
AEW20	AEW20	mining_damage	0.153077373142607	2017	24806	2
SEW43	SEW43	mining_damage	0.109620999452129	2017	24806	2
AEW09	AEW9	mining_damage	0.0996343664086085	2017	24806	2
SEW33	SEW33	mining_damage	0	2017	24806	2
SEW22	SEW22	mining_damage	0.176529396532396	2017	24806	2
AEW42	AEW42	mining_damage	0.191616469159115	2017	24806	2
SEW13	SEW13	mining_damage	0.346429296339427	2017	24806	2
AEW03	AEW3	mining_damage	0.0667335510955926	2017	24806	2
SEW03	SEW3	mining_damage	0.0553471401308579	2017	24806	2
SEW26	SEW26	mining_damage	0.1302277912104	2017	24806	2
AEW16	AEW16	mining_damage	0.103648492614902	2017	24806	2
AEW48	AEW48	mining_damage	0.107981079269602	2017	24806	2
AEW35	AEW35	mining_damage	0.0620539220216141	2017	24806	2
SEW42	SEW42	mining_damage	0.214276093160512	2017	24806	2
SEW32	SEW32	mining_damage	0.0669932915043012	2017	24806	2
SEW21	SEW21	mining_damage	0.134784350089908	2017	24806	2
SEW25	SEW25	mining_damage	0.286917992691703	2017	24806	2
AEW07	AEW7	mining_damage	0.161033978611799	2017	24806	2
SEW12	SEW12	mining_damage	0.117068963029836	2017	24806	2
SEW01	SEW1	mining_damage	0.133609784158658	2017	24806	2
AEW18	AEW18	mining_damage	0.132878234200223	2017	24806	2
AEW15	AEW15	mining_damage	0.124450827483353	2017	24806	2
AEW44	AEW44	mining_damage	0.249453235223594	2017	24806	2
HEW46	HEW46	mining_damage	0.063094361102334	2017	24806	2
AEW06	AEW6	mining_damage	0.197539896592068	2017	24806	2
AEW47	AEW47	mining_damage	0.0886575345900033	2017	24806	2
SEW31	SEW31	mining_damage	0.118289713769349	2017	24806	2
SEW44	SEW44	mining_damage	0.00758485905032679	2017	24806	2
AEW26	AEW26	mining_damage	0.0522395307546569	2017	24806	2
AEW27	AEW27	mining_damage	0.141848964173756	2017	24806	2
HEW32	HEW32	mining_damage	0.0807581508062904	2017	24806	2
SEW04	SEW4	mining_damage	0.0867139649904628	2017	24806	2
SEW50	SEW50	mining_damage	0.11184313437724	2017	24806	2
SEW05	SEW5	mining_damage	0.167129278589005	2017	24806	2
AEW17	AEW17	mining_damage	0.150457893542569	2017	24806	2
HEW25	HEW25	mining_damage	0.0384195456011148	2017	24806	2
AEW19	AEW19	mining_damage	0.154462013818486	2017	24806	2
AEW08	AEW8	mining_damage	0.0862822884263529	2017	24806	2
AEW13	AEW13	mining_damage	0.059737035029611	2017	24806	2
HEW08	HEW8	mining_damage	0.0724922690498475	2017	24806	2
AEW43	AEW43	mining_damage	0.224806274818679	2017	24806	2
AEW14	AEW14	mining_damage	0.171096438919943	2017	24806	2
HEW34	HEW34	mining_damage	0.071799952290372	2017	24806	2
SEW06	SEW6	mining_damage	0.152441644853849	2017	24806	2
HEW47	HEW47	mining_damage	0.110692059090625	2017	24806	2
HEW24	HEW24	mining_damage	0.067340516180711	2017	24806	2
SEW02	SEW2	mining_damage	0.193429266295925	2017	24806	2
SEW49	SEW49	mining_damage	0.0808263387163042	2017	24806	2
HEW23	HEW23	mining_damage	0.0989828367277437	2017	24806	2
AEW05	AEW5	mining_damage	0.150775691432976	2017	24806	2
SEW23	SEW23	mining_damage	0.177409451119683	2017	24806	2
HEW33	HEW33	mining_damage	0.0450986477838436	2017	24806	2
AEW08	AEW8	MinSoil_Ammonium_NH4	113.67	2017	26229	4
AEW10	AEW10	MinSoil_Ammonium_NH4	45.96	2017	26229	4
HEW36	HEW36	MinSoil_Ammonium_NH4	71.4	2017	26229	4
SEW17	SEW17	MinSoil_Ammonium_NH4	40.34	2017	26229	4
SEW12	SEW12	MinSoil_Ammonium_NH4	28.88	2017	26229	4
HEW37	HEW37	MinSoil_Ammonium_NH4	97.53	2017	26229	4
AEW07	AEW7	MinSoil_Ammonium_NH4	156.32	2017	26229	4
HEW35	HEW35	MinSoil_Ammonium_NH4	111.48	2017	26229	4
AEW11	AEW11	MinSoil_Ammonium_NH4	79.23	2017	26229	4
HEW23	HEW23	MinSoil_Ammonium_NH4	129.53	2017	26229	4
AEW06	AEW6	MinSoil_Ammonium_NH4	39.26	2017	26229	4
SEW26	SEW26	MinSoil_Ammonium_NH4	24.43	2017	26229	4
AEW09	AEW9	MinSoil_Ammonium_NH4	46.72	2017	26229	4
HEW51	HEW51	MinSoil_Ammonium_NH4	58.71	2017	26229	4
HEW38	HEW38	MinSoil_Ammonium_NH4	118.55	2017	26229	4
HEW29	HEW29	MinSoil_Ammonium_NH4	83.11	2017	26229	4
SEW13	SEW13	MinSoil_Ammonium_NH4	32.84	2017	26229	4
HEW30	HEW30	MinSoil_Ammonium_NH4	74.83	2017	26229	4
SEW04	SEW4	MinSoil_Ammonium_NH4	60.64	2017	26229	4
SEW46	SEW46	MinSoil_Ammonium_NH4	44.98	2017	26229	4
AEW42	AEW42	MinSoil_Ammonium_NH4	45.36	2017	26229	4
SEW11	SEW11	MinSoil_Ammonium_NH4	15.54	2017	26229	4
HEW08	HEW8	MinSoil_Ammonium_NH4	43.64	2017	26229	4
AEW32	AEW32	MinSoil_Ammonium_NH4	3.92	2017	26229	4
HEW25	HEW25	MinSoil_Ammonium_NH4	98.45	2017	26229	4
HEW50	HEW50	MinSoil_Ammonium_NH4	135.91	2017	26229	4
SEW15	SEW15	MinSoil_Ammonium_NH4	19.42	2017	26229	4
HEW28	HEW28	MinSoil_Ammonium_NH4	118.1	2017	26229	4
SEW42	SEW42	MinSoil_Ammonium_NH4	43.19	2017	26229	4
SEW43	SEW43	MinSoil_Ammonium_NH4	45.17	2017	26229	4
HEW17	HEW17	MinSoil_Ammonium_NH4	94.63	2017	26229	4
SEW45	SEW45	MinSoil_Ammonium_NH4	34.39	2017	26229	4
HEW05	HEW5	MinSoil_Ammonium_NH4	102.43	2017	26229	4
HEW33	HEW33	MinSoil_Ammonium_NH4	98.71	2017	26229	4
HEW22	HEW22	MinSoil_Ammonium_NH4	141.28	2017	26229	4
SEW47	SEW47	MinSoil_Ammonium_NH4	35.58	2017	26229	4
SEW24	SEW24	MinSoil_Ammonium_NH4	56.81	2017	26229	4
HEW24	HEW24	MinSoil_Ammonium_NH4	117.57	2017	26229	4
SEW14	SEW14	MinSoil_Ammonium_NH4	32.26	2017	26229	4
HEW39	HEW39	MinSoil_Ammonium_NH4	84.88	2017	26229	4
AEW47	AEW47	MinSoil_Ammonium_NH4	20.92	2017	26229	4
HEW13	HEW13	MinSoil_Ammonium_NH4	90.27	2017	26229	4
AEW01	AEW1	MinSoil_Ammonium_NH4	95.02	2017	26229	4
AEW50	AEW50	MinSoil_Ammonium_NH4	31.99	2017	26229	4
SEW44	SEW44	MinSoil_Ammonium_NH4	35.2	2017	26229	4
AEW15	AEW15	MinSoil_Ammonium_NH4	69.55	2017	26229	4
SEW20	SEW20	MinSoil_Ammonium_NH4	36.13	2017	26229	4
AEW40	AEW40	MinSoil_Ammonium_NH4	42.18	2017	26229	4
HEW48	HEW48	MinSoil_Ammonium_NH4	87.37	2017	26229	4
SEW23	SEW23	MinSoil_Ammonium_NH4	24.89	2017	26229	4
SEW49	SEW49	MinSoil_Ammonium_NH4	128.16	2017	26229	4
HEW09	HEW9	MinSoil_Ammonium_NH4	50.8	2017	26229	4
AEW33	AEW33	MinSoil_Ammonium_NH4	94.6	2017	26229	4
AEW46	AEW46	MinSoil_Ammonium_NH4	92.61	2017	26229	4
SEW39	SEW39	MinSoil_Ammonium_NH4	68.18	2017	26229	4
SEW16	SEW16	MinSoil_Ammonium_NH4	31.61	2017	26229	4
AEW36	AEW36	MinSoil_Ammonium_NH4	80.2	2017	26229	4
SEW07	SEW7	MinSoil_Ammonium_NH4	105.44	2017	26229	4
SEW19	SEW19	MinSoil_Ammonium_NH4	83.51	2017	26229	4
HEW31	HEW31	MinSoil_Ammonium_NH4	139.09	2017	26229	4
AEW16	AEW16	MinSoil_Ammonium_NH4	102.04	2017	26229	4
HEW34	HEW34	MinSoil_Ammonium_NH4	120.89	2017	26229	4
HEW21	HEW21	MinSoil_Ammonium_NH4	97.79	2017	26229	4
AEW19	AEW19	MinSoil_Ammonium_NH4	124	2017	26229	4
SEW25	SEW25	MinSoil_Ammonium_NH4	222.19	2017	26229	4
SEW01	SEW1	MinSoil_Ammonium_NH4	9.14	2017	26229	4
SEW38	SEW38	MinSoil_Ammonium_NH4	43.49	2017	26229	4
HEW27	HEW27	MinSoil_Ammonium_NH4	90.74	2017	26229	4
HEW40	HEW40	MinSoil_Ammonium_NH4	60.12	2017	26229	4
HEW14	HEW14	MinSoil_Ammonium_NH4	143.99	2017	26229	4
SEW18	SEW18	MinSoil_Ammonium_NH4	36.72	2017	26229	4
SEW31	SEW31	MinSoil_Ammonium_NH4	95.57	2017	26229	4
HEW01	HEW1	MinSoil_Ammonium_NH4	113.92	2017	26229	4
SEW08	SEW8	MinSoil_Ammonium_NH4	70.02	2017	26229	4
SEW34	SEW34	MinSoil_Ammonium_NH4	28.6	2017	26229	4
AEW18	AEW18	MinSoil_Ammonium_NH4	158.11	2017	26229	4
AEW41	AEW41	MinSoil_Ammonium_NH4	6.52	2017	26229	4
AEW44	AEW44	MinSoil_Ammonium_NH4	51.01	2017	26229	4
SEW36	SEW36	MinSoil_Ammonium_NH4	80.3	2017	26229	4
HEW26	HEW26	MinSoil_Ammonium_NH4	69.01	2017	26229	4
AEW34	AEW34	MinSoil_Ammonium_NH4	105.49	2017	26229	4
SEW27	SEW27	MinSoil_Ammonium_NH4	24.71	2017	26229	4
HEW42	HEW42	MinSoil_Ammonium_NH4	141.79	2017	26229	4
HEW16	HEW16	MinSoil_Ammonium_NH4	58.31	2017	26229	4
AEW37	AEW37	MinSoil_Ammonium_NH4	79.13	2017	26229	4
HEW45	HEW45	MinSoil_Ammonium_NH4	74.71	2017	26229	4
HEW19	HEW19	MinSoil_Ammonium_NH4	70.63	2017	26229	4
AEW04	AEW4	MinSoil_Ammonium_NH4	23.63	2017	26229	4
HEW06	HEW6	MinSoil_Ammonium_NH4	127.75	2017	26229	4
AEW43	AEW43	MinSoil_Ammonium_NH4	60.3	2017	26229	4
SEW10	SEW10	MinSoil_Ammonium_NH4	75.83	2017	26229	4
AEW45	AEW45	MinSoil_Ammonium_NH4	33.8	2017	26229	4
AEW20	AEW20	MinSoil_Ammonium_NH4	41.51	2017	26229	4
AEW30	AEW30	MinSoil_Ammonium_NH4	17.07	2017	26229	4
HEW12	HEW12	MinSoil_Ammonium_NH4	157.85	2017	26229	4
HEW15	HEW15	MinSoil_Ammonium_NH4	87.91	2017	26229	4
AEW49	AEW49	MinSoil_Ammonium_NH4	101.1	2017	26229	4
HEW41	HEW41	MinSoil_Ammonium_NH4	54.84	2017	26229	4
HEW18	HEW18	MinSoil_Ammonium_NH4	100.06	2017	26229	4
AEW39	AEW39	MinSoil_Ammonium_NH4	46.93	2017	26229	4
SEW32	SEW32	MinSoil_Ammonium_NH4	49.69	2017	26229	4
SEW22	SEW22	MinSoil_Ammonium_NH4	40.07	2017	26229	4
SEW09	SEW9	MinSoil_Ammonium_NH4	46.69	2017	26229	4
SEW48	SEW48	MinSoil_Ammonium_NH4	64.41	2017	26229	4
HEW49	HEW49	MinSoil_Ammonium_NH4	70.55	2017	26229	4
AEW29	AEW29	MinSoil_Ammonium_NH4	71.04	2017	26229	4
SEW50	SEW50	MinSoil_Ammonium_NH4	53.96	2017	26229	4
AEW48	AEW48	MinSoil_Ammonium_NH4	93.59	2017	26229	4
SEW41	SEW41	MinSoil_Ammonium_NH4	36.14	2017	26229	4
AEW12	AEW12	MinSoil_Ammonium_NH4	80.73	2017	26229	4
SEW05	SEW5	MinSoil_Ammonium_NH4	84.97	2017	26229	4
AEW02	AEW2	MinSoil_Ammonium_NH4	30.33	2017	26229	4
AEW38	AEW38	MinSoil_Ammonium_NH4	75.7	2017	26229	4
AEW05	AEW5	MinSoil_Ammonium_NH4	81.71	2017	26229	4
HEW04	HEW4	MinSoil_Ammonium_NH4	126.05	2017	26229	4
HEW20	HEW20	MinSoil_Ammonium_NH4	90.69	2017	26229	4
AEW28	AEW28	MinSoil_Ammonium_NH4	112.39	2017	26229	4
AEW27	AEW27	MinSoil_Ammonium_NH4	104.52	2017	26229	4
HEW07	HEW7	MinSoil_Ammonium_NH4	137.01	2017	26229	4
SEW40	SEW40	MinSoil_Ammonium_NH4	32.42	2017	26229	4
HEW10	HEW10	MinSoil_Ammonium_NH4	115.32	2017	26229	4
AEW21	AEW21	MinSoil_Ammonium_NH4	28.53	2017	26229	4
AEW31	AEW31	MinSoil_Ammonium_NH4	56.98	2017	26229	4
HEW03	HEW3	MinSoil_Ammonium_NH4	68.52	2017	26229	4
SEW28	SEW28	MinSoil_Ammonium_NH4	44.89	2017	26229	4
AEW24	AEW24	MinSoil_Ammonium_NH4	82.76	2017	26229	4
HEW32	HEW32	MinSoil_Ammonium_NH4	176.71	2017	26229	4
AEW03	AEW3	MinSoil_Ammonium_NH4	38.89	2017	26229	4
SEW33	SEW33	MinSoil_Ammonium_NH4	93.36	2017	26229	4
AEW17	AEW17	MinSoil_Ammonium_NH4	26.06	2017	26229	4
SEW35	SEW35	MinSoil_Ammonium_NH4	60.31	2017	26229	4
SEW37	SEW37	MinSoil_Ammonium_NH4	41.56	2017	26229	4
SEW03	SEW3	MinSoil_Ammonium_NH4	39.6	2017	26229	4
HEW11	HEW11	MinSoil_Ammonium_NH4	167.99	2017	26229	4
SEW02	SEW2	MinSoil_Ammonium_NH4	29.76	2017	26229	4
HEW43	HEW43	MinSoil_Ammonium_NH4	33.21	2017	26229	4
AEW25	AEW25	MinSoil_Ammonium_NH4	41.27	2017	26229	4
AEW26	AEW26	MinSoil_Ammonium_NH4	176.13	2017	26229	4
HEW02	HEW2	MinSoil_Ammonium_NH4	NA	2017	26229	4
SEW21	SEW21	MinSoil_Ammonium_NH4	28.61	2017	26229	4
AEW13	AEW13	MinSoil_Ammonium_NH4	65.82	2017	26229	4
AEW35	AEW35	MinSoil_Ammonium_NH4	81.09	2017	26229	4
HEW47	HEW47	MinSoil_Ammonium_NH4	77.53	2017	26229	4
SEW30	SEW30	MinSoil_Ammonium_NH4	67.49	2017	26229	4
AEW22	AEW22	MinSoil_Ammonium_NH4	85.2	2017	26229	4
AEW14	AEW14	MinSoil_Ammonium_NH4	45.01	2017	26229	4
HEW46	HEW46	MinSoil_Ammonium_NH4	180.34	2017	26229	4
AEW23	AEW23	MinSoil_Ammonium_NH4	119.22	2017	26229	4
SEW29	SEW29	MinSoil_Ammonium_NH4	72.37	2017	26229	4
SEW06	SEW6	MinSoil_Ammonium_NH4	54.48	2017	26229	4
HEW44	HEW44	MinSoil_Ammonium_NH4	139.18	2017	26229	4
AEW32	AEW32	MinSoil_Bulk_density	0.45	2011	17086	4
AEW14	AEW14	MinSoil_Bulk_density	0.84	2011	17086	4
SEW35	SEW35	MinSoil_Bulk_density	1.36	2011	17086	4
HEW22	HEW22	MinSoil_Bulk_density	0.97	2011	17086	4
HEW12	HEW12	MinSoil_Bulk_density	1.15	2011	17086	4
AEW20	AEW20	MinSoil_Bulk_density	0.77	2011	17086	4
SEW47	SEW47	MinSoil_Bulk_density	1.17	2011	17086	4
SEW10	SEW10	MinSoil_Bulk_density	1.19	2011	17086	4
AEW50	AEW50	MinSoil_Bulk_density	0.5	2011	17086	4
SEW46	SEW46	MinSoil_Bulk_density	1.08	2011	17086	4
AEW39	AEW39	MinSoil_Bulk_density	0.67	2011	17086	4
SEW29	SEW29	MinSoil_Bulk_density	1.32	2011	17086	4
HEW30	HEW30	MinSoil_Bulk_density	0.91	2011	17086	4
AEW28	AEW28	MinSoil_Bulk_density	0.62	2011	17086	4
HEW21	HEW21	MinSoil_Bulk_density	0.91	2011	17086	4
AEW31	AEW31	MinSoil_Bulk_density	0.63	2011	17086	4
SEW40	SEW40	MinSoil_Bulk_density	1.16	2011	17086	4
SEW14	SEW14	MinSoil_Bulk_density	1.12	2011	17086	4
SEW41	SEW41	MinSoil_Bulk_density	1.11	2011	17086	4
HEW48	HEW48	MinSoil_Bulk_density	0.88	2011	17086	4
SEW30	SEW30	MinSoil_Bulk_density	1.14	2011	17086	4
AEW24	AEW24	MinSoil_Bulk_density	0.69	2011	17086	4
AEW12	AEW12	MinSoil_Bulk_density	0.75	2011	17086	4
AEW01	AEW1	MinSoil_Bulk_density	0.94	2011	17086	4
HEW16	HEW16	MinSoil_Bulk_density	0.99	2011	17086	4
AEW40	AEW40	MinSoil_Bulk_density	0.68	2011	17086	4
HEW45	HEW45	MinSoil_Bulk_density	0.74	2011	17086	4
AEW04	AEW4	MinSoil_Bulk_density	0.61	2011	17086	4
SEW11	SEW11	MinSoil_Bulk_density	1.04	2011	17086	4
AEW17	AEW17	MinSoil_Bulk_density	0.72	2011	17086	4
AEW19	AEW19	MinSoil_Bulk_density	0.56	2011	17086	4
SEW27	SEW27	MinSoil_Bulk_density	1.19	2011	17086	4
SEW13	SEW13	MinSoil_Bulk_density	1.08	2011	17086	4
SEW42	SEW42	MinSoil_Bulk_density	1.06	2011	17086	4
AEW36	AEW36	MinSoil_Bulk_density	0.71	2011	17086	4
SEW43	SEW43	MinSoil_Bulk_density	NA	2011	17086	4
SEW45	SEW45	MinSoil_Bulk_density	1.31	2011	17086	4
SEW32	SEW32	MinSoil_Bulk_density	1.3	2011	17086	4
AEW03	AEW3	MinSoil_Bulk_density	0.75	2011	17086	4
AEW42	AEW42	MinSoil_Bulk_density	0.6	2011	17086	4
SEW22	SEW22	MinSoil_Bulk_density	1.3	2011	17086	4
AEW33	AEW33	MinSoil_Bulk_density	0.62	2011	17086	4
SEW09	SEW9	MinSoil_Bulk_density	1.13	2011	17086	4
SEW12	SEW12	MinSoil_Bulk_density	1.15	2011	17086	4
AEW06	AEW6	MinSoil_Bulk_density	NA	2011	17086	4
HEW50	HEW50	MinSoil_Bulk_density	0.99	2011	17086	4
SEW15	SEW15	MinSoil_Bulk_density	1.27	2011	17086	4
AEW09	AEW9	MinSoil_Bulk_density	0.73	2011	17086	4
SEW16	SEW16	MinSoil_Bulk_density	1.21	2011	17086	4
AEW38	AEW38	MinSoil_Bulk_density	0.74	2011	17086	4
AEW25	AEW25	MinSoil_Bulk_density	0.99	2011	17086	4
AEW02	AEW2	MinSoil_Bulk_density	0.81	2011	17086	4
SEW34	SEW34	MinSoil_Bulk_density	1.18	2011	17086	4
AEW15	AEW15	MinSoil_Bulk_density	0.69	2011	17086	4
AEW16	AEW16	MinSoil_Bulk_density	0.62	2011	17086	4
HEW20	HEW20	MinSoil_Bulk_density	0.94	2011	17086	4
AEW18	AEW18	MinSoil_Bulk_density	0.86	2011	17086	4
AEW34	AEW34	MinSoil_Bulk_density	0.6	2011	17086	4
HEW23	HEW23	MinSoil_Bulk_density	NA	2011	17086	4
AEW08	AEW8	MinSoil_Bulk_density	NA	2011	17086	4
SEW01	SEW1	MinSoil_Bulk_density	1.21	2011	17086	4
HEW13	HEW13	MinSoil_Bulk_density	0.71	2011	17086	4
AEW11	AEW11	MinSoil_Bulk_density	0.66	2011	17086	4
HEW42	HEW42	MinSoil_Bulk_density	1.05	2011	17086	4
SEW20	SEW20	MinSoil_Bulk_density	1.2	2011	17086	4
HEW03	HEW3	MinSoil_Bulk_density	0.91	2011	17086	4
SEW33	SEW33	MinSoil_Bulk_density	1.33	2011	17086	4
HEW19	HEW19	MinSoil_Bulk_density	0.99	2011	17086	4
AEW43	AEW43	MinSoil_Bulk_density	0.93	2011	17086	4
SEW36	SEW36	MinSoil_Bulk_density	0.98	2011	17086	4
SEW49	SEW49	MinSoil_Bulk_density	1.14	2011	17086	4
HEW35	HEW35	MinSoil_Bulk_density	0.84	2011	17086	4
HEW51	HEW51	MinSoil_Bulk_density	NA	2011	17086	4
SEW39	SEW39	MinSoil_Bulk_density	1.18	2011	17086	4
HEW38	HEW38	MinSoil_Bulk_density	0.82	2011	17086	4
HEW41	HEW41	MinSoil_Bulk_density	1.09	2011	17086	4
HEW15	HEW15	MinSoil_Bulk_density	1.02	2011	17086	4
HEW02	HEW2	MinSoil_Bulk_density	0.83	2011	17086	4
AEW13	AEW13	MinSoil_Bulk_density	0.87	2011	17086	4
HEW18	HEW18	MinSoil_Bulk_density	0.85	2011	17086	4
SEW19	SEW19	MinSoil_Bulk_density	1.22	2011	17086	4
HEW05	HEW5	MinSoil_Bulk_density	0.74	2011	17086	4
SEW48	SEW48	MinSoil_Bulk_density	1.18	2011	17086	4
SEW25	SEW25	MinSoil_Bulk_density	1.2	2011	17086	4
HEW08	HEW8	MinSoil_Bulk_density	1.06	2011	17086	4
HEW11	HEW11	MinSoil_Bulk_density	0.79	2011	17086	4
SEW28	SEW28	MinSoil_Bulk_density	1.13	2011	17086	4
AEW22	AEW22	MinSoil_Bulk_density	0.68	2011	17086	4
SEW44	SEW44	MinSoil_Bulk_density	1.17	2011	17086	4
SEW31	SEW31	MinSoil_Bulk_density	1.14	2011	17086	4
HEW40	HEW40	MinSoil_Bulk_density	0.83	2011	17086	4
SEW17	SEW17	MinSoil_Bulk_density	1.24	2011	17086	4
AEW41	AEW41	MinSoil_Bulk_density	0.66	2011	17086	4
HEW17	HEW17	MinSoil_Bulk_density	0.9	2011	17086	4
HEW04	HEW4	MinSoil_Bulk_density	0.85	2011	17086	4
SEW08	SEW8	MinSoil_Bulk_density	1.03	2011	17086	4
AEW05	AEW5	MinSoil_Bulk_density	0.83	2011	17086	4
SEW37	SEW37	MinSoil_Bulk_density	1.12	2011	17086	4
HEW49	HEW49	MinSoil_Bulk_density	NA	2011	17086	4
AEW21	AEW21	MinSoil_Bulk_density	0.57	2011	17086	4
HEW10	HEW10	MinSoil_Bulk_density	0.83	2011	17086	4
HEW25	HEW25	MinSoil_Bulk_density	0.79	2011	17086	4
HEW26	HEW26	MinSoil_Bulk_density	1.1	2011	17086	4
AEW37	AEW37	MinSoil_Bulk_density	0.7	2011	17086	4
HEW28	HEW28	MinSoil_Bulk_density	0.9	2011	17086	4
